;User-ID;ISBN;Book-Rating
783895;189835;0345339738;5
783898;189835;0345350685;6
783918;189835;0375500510;9
783920;189835;0375504397;5
784098;189835;0380002930;7
784125;189835;0385199570;5
784134;189835;0385323638;7
784135;189835;0385324057;5
784138;189835;0385420161;8
784141;189835;038572179X;8
784192;189835;0394820371;5
784224;189835;0399133143;5
784226;189835;0399141146;7
784252;189835;0440215625;5
784255;189835;0440219078;5
784258;189835;0440224675;5
784276;189835;0440439884;5
784282;189835;0440498058;5
784294;189835;0446363251;5
784303;189835;0449203794;5
784329;189835;0451157443;5
784332;189835;0451161343;5
784335;189835;0451163524;5
784338;189835;0451169514;5
784339;189835;0451169522;5
784341;189835;0451176464;5
784344;189835;0451188462;5
784345;189835;0451190491;5
784346;189835;0451190521;5
784347;189835;0451190548;5
784348;189835;0451190556;5
784351;189835;0451196716;5
784352;189835;0451197747;7
784562;189835;0515130389;5
784621;189835;0553213172;6
784633;189835;0553268880;5
784635;189835;0553274295;5
784653;189835;0553580930;7
784659;189835;0590353403;8
784706;189835;0670835382;5
784707;189835;0670844527;5
784709;189835;0670858692;5
784718;189835;0671016652;2
784720;189835;0671039725;5
784735;189835;0671693816;5
784736;189835;0671727583;5
784738;189835;0671727796;8
784899;189835;0684853507;5
784900;189835;0684853515;5
784901;189835;0684853523;5
784962;189835;0743211375;5
784963;189835;0743211383;5
784968;189835;0743424425;5
785085;189835;0786890436;5
785099;189835;0804114986;8
785756;189855;0060392452;9
785757;189855;0060915544;5
785758;189855;0060927569;9
785762;189855;0316678104;8
785763;189855;0316777730;9
785765;189855;0380012863;8
785766;189855;0449213943;7
785770;189855;0553280589;10
785771;189855;0553289691;7
785776;189855;068484477X;7
785874;189973;014028009X;5
785877;189973;0140298479;5
785886;189973;0312243022;3
785892;189973;0316601950;7
785893;189973;0316777722;4
785901;189973;0345370805;9
785905;189973;0345413865;6
785906;189973;0345425707;8
785908;189973;0345438329;9
785910;189973;0345443284;5
785934;189973;0399147195;8
785940;189973;0425162443;5
785953;189973;0440226430;5
785957;189973;0446672211;8
785966;189973;0451184718;8
785978;189973;0452281784;5
785986;189973;0515102636;8
785990;189973;051512219X;6
785993;189973;0515130389;6
785998;189973;0553250426;7
785999;189973;0553250531;6
786001;189973;0553278029;8
786002;189973;0553279912;7
786005;189973;0553287346;8
786006;189973;0553289411;5
786014;189973;0553560247;1
786017;189973;0553566040;8
786021;189973;0553575104;8
786065;189973;0679731148;5
786066;189973;0679735909;5
786083;189973;076790382X;7
786301;190080;0345391055;8
786303;190080;0425151867;7
786304;190080;042518286X;8
786305;190080;044021145X;8
786306;190080;0440226430;9
786310;190080;0553295772;7
786421;190185;0061097861;8
786429;190185;0345333926;9
786430;190185;0345354613;10
786441;190185;044022165X;9
786444;190185;0446604232;7
786448;190185;0451203771;9
786452;190185;0553582747;10
786467;190185;0684815451;10
786479;190185;0836221192;9
786858;190374;0060959037;7
786860;190374;0140254544;7
786861;190374;0140257934;7
786862;190374;0140265686;7
786863;190374;0140270590;7
786865;190374;0312150601;10
786866;190374;0312195516;9
786870;190374;0316601950;7
786871;190374;0316789844;8
786873;190374;0375706771;9
786876;190374;0394281829;8
786878;190374;0440236703;8
786879;190374;0446520802;8
786880;190374;0446672211;7
786881;190374;0446675059;8
786885;190374;0671011375;8
786887;190374;0671038184;8
786889;190374;0679732411;9
786893;190374;0786884592;9
786968;190448;0345350499;9
786973;190448;0439064864;8
786974;190448;0439136350;8
786975;190448;0439139597;8
786976;190448;0590353403;8
786998;190459;0140244824;8
787001;190459;0156027321;9
787019;190459;0316666343;9
787036;190459;0345459202;5
787109;190459;0440235596;7
787134;190459;0451184963;8
787141;190459;0451197747;5
787144;190459;0451202341;5
787167;190459;055356451X;6
787168;190459;0553565915;7
787176;190459;0671003755;8
787178;190459;0671021001;8
787232;190459;0842329129;8
787257;190459;1558743669;9
787290;190479;0060256672;10
787295;190479;0316666343;8
787296;190479;0316776963;8
787299;190479;0375727345;9
787301;190479;0385265700;1
787305;190479;068484267X;9
787622;190708;0064472795;9
787716;190708;0380710722;10
787726;190708;0380814021;9
787738;190708;0385484518;10
787741;190708;0385511612;8
787762;190708;0425181103;9
787764;190708;043935806X;10
787790;190708;0440216745;8
787798;190708;0440220653;10
787802;190708;0440224675;10
787854;190708;0446519138;7
787927;190708;0451202503;6
787929;190708;0451206673;8
787941;190708;0515102636;7
787948;190708;0515118230;8
787949;190708;051511992X;7
788000;190708;0553268880;8
788022;190708;0553802496;7
788060;190708;0671002481;9
788067;190708;0671027360;9
788080;190708;0671443283;5
788093;190708;067164257X;5
788285;190741;0060934417;10
788287;190741;0061030597;5
788297;190741;014100018X;9
788305;190741;0312978383;7
788344;190741;0385720955;7
788346;190741;0399146431;3
788360;190741;044652087X;5
788365;190741;0446610038;4
788370;190741;0451197399;7
788377;190741;0515130966;6
788405;190741;0671568175;5
788422;190741;0684874350;10
788423;190741;0688177859;10
788842;190831;0312195516;8
788847;190831;0316284955;8
788848;190831;0345314255;10
788849;190831;0345361792;6
788855;190831;0385494246;3
788856;190831;0385498721;8
788858;190831;0385720920;9
788860;190831;0393319296;10
788868;190831;0451166892;10
788869;190831;0451173139;10
788873;190831;0684872153;8
788876;190831;076790592X;10
788921;190844;0345465083;10
788927;190844;0385503822;7
788931;190844;0425132951;6
788933;190844;0425158616;7
788938;190844;0446609323;9
788949;190844;0553578693;8
788952;190844;0553801376;4
788953;190844;0670839531;5
788956;190844;0671027387;9
788958;190844;0671888587;5
789079;190885;067088300X;6
789097;190885;0804105820;8
789103;190885;0877733759;9
789116;190885;0971880107;5
789118;190885;1558531025;7
789121;190885;1558743316;8
789122;190885;1558743669;9
789162;190923;0140092323;7
789166;190923;0312265859;8
789171;190923;0345339738;6
789185;190923;0380710218;9
789187;190923;0385508042;7
789188;190923;0425109720;8
789189;190923;0425122123;8
789196;190923;044021145X;7
789200;190923;0446360589;6
789201;190923;0446365386;10
789203;190923;0446606324;8
789205;190923;0446611913;8
789207;190923;0451167716;9
789211;190923;0553250426;10
789212;190923;0553250531;9
789214;190923;0553283685;7
789289;190925;0060928336;8
789312;190925;0061030643;7
789345;190925;006109921X;8
789357;190925;014023828X;8
789364;190925;014028009X;7
789387;190925;0312195516;8
789459;190925;0312980140;7
789506;190925;0345378490;7
789535;190925;0345450728;8
789880;190925;0375700757;8
789881;190925;0375705856;7
789893;190925;0380718332;7
789949;190925;038079487X;8
790010;190925;0380820889;8
790038;190925;0385721420;6
790054;190925;0399148027;7
790058;190925;0425107469;10
790079;190925;0425158616;7
790096;190925;0425168298;7
790127;190925;0425181464;9
790161;190925;0425192725;8
790180;190925;0440200989;7
790230;190925;0441010512;9
790238;190925;0446354732;7
790269;190925;0446606189;8
790277;190925;0446610038;8
790285;190925;0446611085;9
790294;190925;0446612545;8
790310;190925;0449003795;7
790498;190925;0452268060;9
790541;190925;0515090174;8
790579;190925;0515131083;9
790602;190925;0515137111;7
790617;190925;0553268937;9
790623;190925;0553278029;8
790651;190925;055356773X;7
790672;190925;0553575538;8
790675;190925;0553576798;5
790681;190925;0553578022;9
790684;190925;0553578316;7
790696;190925;055358099X;8
790703;190925;0553582526;8
790706;190925;0553582801;7
790711;190925;0553583956;8
790740;190925;0671004530;8
790744;190925;0671014196;7
790756;190925;0671034006;7
790793;190925;0671758896;7
790859;190925;0743407083;7
790866;190925;0743418174;7
790867;190925;0743418204;8
790987;190925;0786868716;8
791013;190925;080411868X;8
791225;190925;1400031362;9
791553;191014;0060809833;8
791557;191014;0140042520;8
791559;191014;0345361792;5
791565;191014;0440204194;7
791566;191014;0440235596;9
791569;191014;0451191145;7
791571;191014;0553258001;8
791572;191014;0553272535;9
791576;191014;0679745203;5
791732;191165;0312195516;9
791733;191165;0312291639;4
791734;191165;0316789089;7
791736;191165;0345439104;7
791738;191165;0375756981;9
791739;191165;0385490445;8
791743;191165;0446612790;4
791744;191165;0446671002;6
791746;191165;0451169514;9
791748;191165;059035342X;7
792517;191523;0061096113;9
792537;191523;0446607711;10
792539;191523;0449006530;4
792564;191523;0553584375;8
792565;191523;0553584510;9
792567;191523;0671034022;9
792568;191523;0671534734;4
792680;191560;0385324057;8
792689;191560;0399149392;8
792702;191560;0670865796;5
792708;191560;0684810387;5
792709;191560;0684832291;5
793197;191716;0312265859;4
793202;191716;0375727345;8
793207;191716;0385484518;8
793209;191716;0394223802;10
793225;191716;0449219461;8
793226;191716;0449221482;8
793227;191716;0449221512;9
793239;191716;0553271636;9
793240;191716;0553279556;8
793241;191716;0553284789;9
793278;191716;080411868X;7
793283;191716;0811825558;6
793633;191841;014023828X;6
793634;191841;0140254544;6
793637;191841;0345387651;9
793640;191841;0375703861;4
793642;191841;0380730847;8
793769;191883;0312195516;10
793770;191883;0345387651;5
793776;191883;0375700757;8
793797;191883;0553280414;8
793804;191883;0684801221;4
794105;192093;0060931418;10
794127;192093;0142004278;7
794150;192093;0316666343;9
794151;192093;0316769509;9
794170;192093;0375707972;10
794183;192093;0385265700;9
794219;192093;0446672211;7
794242;192093;0553274503;8
794274;192093;0679781587;10
794284;192093;068484267X;10
794309;192093;0804106304;9
794311;192093;080411918X;8
794313;192093;0805063897;8
794316;192093;0812570944;10
794365;192093;1853260002;10
794451;192119;0060938455;8
794453;192119;0066214122;8
794464;192119;0345384350;9
794482;192119;0446600660;6
794483;192119;0446603422;8
794486;192119;0451183665;5
794489;192119;0452281881;10
794497;192119;0553579754;7
794499;192119;0671027360;9
794500;192119;0671027387;7
794505;192119;0679448594;6
794615;192158;0312195516;7
794616;192158;0312265867;8
794618;192158;0312976275;8
794619;192158;0312980140;8
794620;192158;0312983271;7
794622;192158;0380820293;9
794624;192158;0385335830;8
794626;192158;0451203895;5
794825;192185;0060391626;10
794829;192185;0316789976;7
794832;192185;0385503857;9
794836;192185;0451186923;8
794845;192185;0684853507;8
794852;192185;0874776945;10
794864;192191;0316780812;8
794868;192191;0399145087;8
794870;192191;0440241073;10
794871;192191;0446527033;7
794872;192191;0446601241;7
794880;192191;0842329129;4
794920;192211;0060928336;10
794948;192211;0446516538;7
794949;192211;0446518581;10
794955;192211;051513287X;5
794961;192211;0525945210;10
794969;192211;0609804138;10
794996;192211;0894803204;5
794997;192211;0894808249;5
794999;192211;0929634063;5
795005;192211;155874424X;9
795006;192211;1558745157;10
795076;192244;0060930535;10
795077;192244;0060976845;7
795078;192244;0316777730;10
795079;192244;0316779237;10
795081;192244;0375706771;10
795082;192244;0385492081;10
795083;192244;0440206154;10
795084;192244;0446600660;7
795085;192244;0446604666;9
795086;192244;0446673544;5
795088;192244;0452282829;4
795090;192244;068487217X;9
795094;192244;155874262X;7
795095;192244;1558744150;9
795110;192245;0316601950;8
795111;192245;0316693294;7
795112;192245;0316693324;4
795116;192245;0345384377;7
795120;192245;0375707972;6
795123;192245;0380817691;4
795130;192245;0399147284;9
795137;192245;0425178765;7
795138;192245;0425189864;9
795141;192245;0440211727;8
795145;192245;0446605484;9
795148;192245;0446610038;8
795149;192245;0446611212;8
795155;192245;0515124893;5
795156;192245;051512608X;4
795157;192245;0515127833;6
795181;192245;0842329129;8
795293;192353;0140042598;9
795295;192353;0399501487;9
795300;192353;0440222656;3
795302;192353;0446310786;10
795303;192353;044651862X;10
795305;192353;0446671002;10
795316;192353;0804106304;8
795317;192353;0805063897;6
795423;192428;0060173289;9
795424;192428;0060935464;10
795427;192428;0316693200;7
795432;192428;0380731851;7
795434;192428;0425178102;8
795440;192428;0446527785;8
795443;192428;0446610038;8
795444;192428;0446679593;8
795445;192428;0451173139;6
795448;192428;0452282195;9
795452;192428;0553582135;6
795453;192428;0553582526;7
795454;192428;0553801376;7
795569;192479;0060502258;9
795570;192479;0312980159;8
795571;192479;0345417623;10
795576;192479;0446609323;10
795578;192479;0451166892;7
795579;192479;0515125628;9
795580;192479;0515135739;10
795581;192479;0553582127;9
795582;192479;0609610597;10
795585;192479;0743206029;8
795827;192710;0156027321;9
795830;192710;0312244266;7
795836;192710;0374129983;7
795844;192710;0385475721;5
795854;192710;0425167313;5
795857;192710;0440207770;6
795859;192710;0440221595;6
795860;192710;0440222656;7
795862;192710;0440223571;6
795870;192710;0525946829;7
795879;192710;0670892963;7
795880;192710;0671038184;7
795885;192710;074322535X;8
795887;192710;0805063897;8
795925;192733;0061097101;8
795926;192733;0316089699;10
795927;192733;0375412824;8
795929;192733;068484477X;9
795930;192733;0743237196;10
796298;193106;0142001740;8
796306;193106;0425179672;8
796308;193106;0452282152;6
796311;193106;140003065X;8
796313;193106;1878424114;1
796325;193131;0060977337;10
796327;193131;0061092177;8
796337;193131;0413537900;10
796340;193131;0425132951;5
796341;193131;0451181379;5
796345;193131;0749309423;10
796854;193412;0060175400;9
796857;193412;0156027321;9
796863;193412;0385503857;6
796864;193412;0385508042;6
796870;193412;0743235150;6
796873;193412;087113795X;9
796944;193458;0064471047;9
796945;193458;0064471055;9
796946;193458;0064471063;9
796950;193458;0064471101;9
796960;193458;0140298479;9
796971;193458;0142001740;9
796974;193458;031205436X;8
796984;193458;0316569321;8
796985;193458;0316781010;7
796989;193458;0345361792;10
796996;193458;0345424719;8
797001;193458;0385474016;8
797006;193458;0399145923;6
797009;193458;0425172996;6
797010;193458;042518109X;7
797018;193458;0446611808;5
797019;193458;0449006522;7
797023;193458;0451156609;7
797025;193458;0451169530;8
797026;193458;0451170385;7
797027;193458;0451186362;7
797031;193458;0452260116;5
797042;193458;0553258001;9
797045;193458;0553582755;7
797054;193458;0671042858;8
797057;193458;0671880314;9
797063;193458;0679429220;9
797069;193458;0765341972;7
797080;193458;080411109X;8
797082;193458;0804115761;7
797112;193458;1853260002;10
797149;193469;0345339681;10
797150;193469;0345339703;10
797151;193469;0345339711;10
797152;193469;0345339738;10
797157;193469;0439064872;10
797158;193469;0439136369;10
797159;193469;043935806X;10
797160;193469;043936213X;10
797162;193469;0441172695;10
797165;193469;0451170385;10
797168;193469;0553260111;10
797169;193469;0553263226;10
797186;193470;0316780812;6
797187;193470;0345438329;7
797191;193470;0385335830;8
797193;193470;0451410947;5
797196;193470;0743418204;8
797199;193470;157322930X;7
797260;193499;0140293248;8
797264;193499;0142001805;10
797270;193499;0312265867;8
797279;193499;0312980140;8
797281;193499;0312983271;8
797283;193499;0312983301;8
797284;193499;0312983867;5
797286;193499;0316601950;9
797287;193499;0316666343;9
797288;193499;0316776963;9
797296;193499;0345413873;5
797297;193499;0345413903;5
797303;193499;0345465083;10
797316;193499;037541309X;9
797320;193499;0375706771;10
797347;193499;0385512104;10
797348;193499;038572179X;4
797350;193499;0399141146;10
797362;193499;0439139597;8
797363;193499;0440127793;9
797376;193499;0446610542;8
797402;193499;0451457811;7
797410;193499;0515133876;8
797411;193499;0515135062;8
797422;193499;0553582755;8
797425;193499;0609804138;9
797426;193499;060980619X;9
797431;193499;0670031909;9
797433;193499;0671004530;8
797435;193499;067101420X;8
797437;193499;0671027360;10
797457;193499;0679879242;9
797465;193499;0743437640;8
797522;193499;193156146X;9
797577;193529;034538430X;7
797578;193529;0345384350;8
797579;193529;0345384377;8
797581;193529;0345413873;8
797586;193529;042510107X;8
797591;193529;0425140032;8
797595;193529;0425166619;5
797601;193529;0440225701;8
797602;193529;0440234743;7
797613;193529;0451169522;8
797615;193529;0451176464;8
797616;193529;0451177096;8
797617;193529;0451180232;8
797618;193529;0451184718;8
797621;193529;0451197399;8
797622;193529;0451403703;8
797630;193529;067102423X;5
797642;193529;0671758896;7
798610;193612;0060928336;3
798611;193612;0140293248;2
798612;193612;014029628X;4
798613;193612;0316776963;10
798618;193612;0679751521;1
798620;193612;1573228214;6
798738;193676;0060928336;10
798740;193676;0060976845;10
798760;193676;0312288115;7
798783;193676;038542017X;9
798786;193676;0385505833;7
798791;193676;0439064864;10
798792;193676;0439136369;10
798793;193676;0439139600;10
798795;193676;0440211263;10
798799;193676;0440226430;5
798801;193676;0446310786;10
798802;193676;0446363251;5
798803;193676;0446364495;4
798806;193676;0446519138;10
798807;193676;0446672211;10
798810;193676;0451166582;7
798818;193676;059035342X;10
798823;193676;0671003755;10
798824;193676;067102423X;10
798831;193676;0679781587;10
798843;193676;0804115613;10
798846;193676;1558743669;7
798962;193740;0061000043;7
798963;193740;0064471837;8
798965;193740;0375727345;6
798966;193740;0425179672;5
798967;193740;0671027344;3
799015;193750;006099486X;8
799020;193750;0066214122;7
799031;193750;0380813815;8
799041;193750;0451207521;7
799042;193750;0451208765;6
799044;193750;0525947647;8
799047;193750;0671027360;8
799056;193750;0804109729;7
799129;193769;0060922532;8
799130;193769;0060930535;8
799131;193769;0061097314;8
799133;193769;0316601950;10
799134;193769;0316734837;9
799135;193769;0316780812;8
799137;193769;0345439104;8
799138;193769;0446611085;9
799139;193769;0515131083;8
799141;193769;155166674X;6
799148;193778;0061009059;9
799156;193778;0380718332;8
799157;193778;0380718340;9
799179;193778;038550120X;10
799181;193778;0425147622;10
799182;193778;0425154092;9
799183;193778;0425158616;9
799184;193778;0425163407;8
799185;193778;0425169863;9
799188;193778;0425175405;8
799190;193778;0425180638;7
799197;193778;0446605239;8
799210;193778;0553560247;9
799213;193778;055356773X;9
799214;193778;0553572040;9
799215;193778;055357258X;9
799216;193778;0553574639;10
799217;193778;0553574663;10
799218;193778;0553574671;9
799219;193778;0553578308;9
799221;193778;0671023616;9
799222;193778;0671038567;8
799256;193798;0064405842;10
799258;193798;006440630X;10
799259;193798;0064407055;10
799260;193798;0312983824;8
799262;193798;0345313860;8
799272;193798;0446601977;10
799283;193798;0765342987;10
799304;193819;0316602051;8
799306;193819;0385508042;9
799307;193819;0385510438;8
799308;193819;0399145885;9
799311;193819;0743211383;8
799390;193898;0061030643;7
799394;193898;0312305060;3
799397;193898;0312976275;7
799404;193898;0345404769;9
799407;193898;0345413881;8
799408;193898;0345453816;9
799427;193898;038533558X;8
799428;193898;0385472943;10
799438;193898;0399142851;9
799439;193898;0399146253;10
799444;193898;0399150439;9
799446;193898;0399150897;9
799447;193898;0425121259;7
799451;193898;0425147622;9
799453;193898;0425152898;9
799455;193898;0425182878;9
799456;193898;0425182886;7
799464;193898;0440234743;9
799465;193898;0440236053;8
799470;193898;0446365505;8
799473;193898;0446527033;9
799474;193898;0446527165;7
799475;193898;0446530387;7
799482;193898;0446606324;9
799483;193898;0446607711;8
799485;193898;0446611212;8
799486;193898;0446612790;8
799508;193898;0553148001;10
799514;193898;0553571818;9
799517;193898;055357695X;9
799521;193898;0553582135;9
799522;193898;0553586122;9
799525;193898;0671004573;8
799527;193898;0671028367;7
799531;193898;0671525743;7
799533;193898;0671758896;9
799536;193898;0671867113;8
799538;193898;0679751602;5
799553;193898;0786889608;9
799557;193898;080411109X;9
799717;194027;0312244266;8
799719;194027;0345465083;8
799724;194027;0440108268;6
799728;194027;0449204324;8
799740;194027;0743262174;8
799902;194172;0312979096;8
799908;194172;0374129983;9
799911;194172;0385335482;7
799924;194172;0679457526;9
799925;194172;0679746048;8
799926;194172;068484267X;10
799930;194172;0971263906;8
800423;194514;002542730X;9
800426;194514;0060976845;9
800440;194514;038000321X;8
800445;194514;0399149155;9
800468;194514;0671727796;8
800470;194514;0743222229;9
800727;194600;0060926317;9
800731;194600;0060958022;7
800740;194600;0064472272;6
800759;194600;0140276904;4
800762;194600;0140374248;8
800763;194600;0140430016;7
800764;194600;0140440046;7
800777;194600;0156005891;5
800778;194600;015600710X;8
800794;194600;0312274920;7
800795;194600;0312278586;6
800808;194600;0316666343;8
800812;194600;0316781266;5
800813;194600;0316782505;7
800814;194600;0316788228;7
800815;194600;0316899984;6
800820;194600;0316969443;7
800824;194600;0345301110;8
800831;194600;0345442822;8
800833;194600;0345446860;5
800836;194600;0373250126;8
800848;194600;0375702709;7
800861;194600;0380722704;7
800866;194600;0380730138;7
800874;194600;0385335482;8
800876;194600;0385336810;7
800896;194600;0425132951;4
800898;194600;0425144429;7
800913;194600;044022103X;10
800914;194600;0440221595;8
800927;194600;0446519138;5
800932;194600;0449003981;6
800954;194600;0451183665;4
800961;194600;0452281679;7
800963;194600;0452282152;7
800968;194600;0515119784;8
800976;194600;0553208845;8
800982;194600;0553272837;6
800985;194600;0553279378;7
800997;194600;0609804138;5
801006;194600;0670894184;8
801011;194600;0671042556;8
801019;194600;0671693816;6
801028;194600;0671789422;9
801032;194600;067697175X;7
801048;194600;068484477X;9
801051;194600;0689817851;7
801055;194600;0743411323;9
801066;194600;0749395990;8
801109;194600;0805063897;8
801144;194600;1558743669;4
801186;194605;0345443683;9
801188;194605;0385424728;7
801193;194605;039915079X;7
801199;194605;0440217563;10
801200;194605;0446527033;6
801204;194605;0446612790;9
801209;194605;0515133302;7
801212;194605;0553582135;9
801229;194606;0060930535;9
801230;194606;0061097101;7
801232;194606;0375707972;8
801233;194606;0440222656;7
801234;194606;0452282152;9
801242;194614;0385424728;4
801243;194614;044021145X;5
801246;194614;044651862X;4
801253;194614;0553212451;6
801254;194614;0553250426;8
801255;194614;0553250531;7
801259;194614;059035342X;10
801263;194614;0679429220;5
801265;194614;0743436210;4
801279;194614;0884046818;4
801523;194669;0060931418;8
801564;194669;0142003727;7
801615;194669;0373218397;8
801662;194669;0385335881;8
801670;194669;0385504209;9
801823;194669;0451197399;8
801850;194669;0451524934;9
802000;194669;0684801523;7
802001;194669;0684810387;8
802086;194669;0971263906;8
802152;194676;0312974256;8
802166;194676;0373218036;7
802167;194676;0373218397;8
802192;194676;0425104346;6
802193;194676;0425107469;7
802194;194676;0425128164;6
802198;194676;0439136369;10
802213;194676;0451457811;8
802217;194676;0515121843;6
802219;194676;051512317X;6
802220;194676;0515124214;6
802221;194676;0515126772;8
802223;194676;0515128554;6
802227;194676;0515133973;4
802234;194676;0553265741;7
802246;194676;0671027573;10
802247;194676;0671027581;8
802253;194676;0671744216;6
802605;194877;0060198133;8
802606;194877;0380815923;8
802609;194877;0385504209;7
802610;194877;0399142282;6
802611;194877;0609804138;2
802916;195049;0066214122;5
802923;195049;0385508042;7
802929;195049;0446525731;5
802931;195049;0446527165;10
802939;195049;0553578022;8
802940;195049;0553801430;9
802950;195049;0743211375;8
803011;195079;0060392452;8
803032;195079;0440343194;10
803033;195079;0440418321;8
803039;195079;0446343455;7
803049;195079;0553278746;10
803088;195100;0156628708;3
803093;195100;0345425707;3
803097;195100;0385413041;9
803099;195100;0446525804;4
803100;195100;0449907481;9
803105;195100;0679426140;9
803358;195182;0312265859;7
803359;195182;0312265867;7
803361;195182;0312966091;7
803362;195182;0312966970;7
803363;195182;0312971346;7
803364;195182;0312976275;7
803365;195182;0312986343;6
803638;195374;0439136350;10
803639;195374;0439139597;10
803642;195374;0451191145;10
803649;195374;055321313X;8
803679;195374;0786881852;8
803686;195374;0836221362;8
803715;195386;0312982518;7
803720;195386;0380731851;7
803722;195386;0425180964;9
803723;195386;0425182908;4
803725;195386;0425185710;3
803726;195386;0425191184;7
803729;195386;0440236673;7
803730;195386;0446364193;8
803732;195386;0446611212;6
803734;195386;0446611778;7
803742;195386;0451207521;8
803745;195386;0553582755;6
803749;195386;0743457358;8
803892;195469;0060256737;8
803905;195469;014017737X;7
803911;195469;0156027321;10
803917;195469;0316602906;7
803938;195469;0385492081;8
803970;195469;0446310786;10
803999;195469;0553375407;8
804019;195469;0671021001;8
804024;195469;0671880187;8
804035;195469;0684801523;5
804312;195694;0060928336;8
804339;195694;0064471047;7
804340;195694;0064471055;7
804342;195694;0064471101;7
804425;195694;0345369947;10
804431;195694;0345384466;10
804442;195694;0345422384;10
804443;195694;0345423402;7
804475;195694;0375760911;9
804481;195694;0380753006;7
804626;195694;0441008534;10
804628;195694;0441009239;10
804630;195694;0441010512;10
804633;195694;0441304834;7
804642;195694;0446365386;10
804710;195694;0451190491;10
804712;195694;0451190548;10
804714;195694;0451190564;10
804773;195694;0515133876;9
804797;195694;0553279912;6
804927;195694;0743245520;7
805400;195904;0060391626;9
805402;195904;0060927569;7
805403;195904;0060934417;8
805413;195904;0140244824;3
805416;195904;0142001740;10
805424;195904;0316569321;4
805427;195904;0345443284;6
805428;195904;0374270325;5
805430;195904;0375500510;10
805433;195904;0375707972;4
805437;195904;038533334X;4
805439;195904;0385504209;9
805442;195904;0399147195;5
805445;195904;0439139597;10
805446;195904;043935806X;10
805459;195904;0679429220;9
805462;195904;0679744398;4
805465;195904;0684810387;3
805466;195904;0684832291;3
805467;195904;0684848783;7
805480;195904;0871136791;9
805486;195904;1400032717;10
805537;195943;0345335465;9
805541;195943;0345416880;4
805549;195943;0812550706;6
805554;195943;1558744630;8
805555;195943;1558745718;8
805567;195965;0316690619;9
805568;195965;0316693286;9
805569;195965;0385497466;10
805570;195965;0399145087;9
805571;195965;0399146253;8
805572;195965;0679444815;10
805860;196047;0140179836;8
805875;196047;0312990456;9
805887;196047;0345459202;8
805897;196047;0380730138;8
805922;196047;0425162443;7
805928;196047;044021145X;9
805929;196047;0440211727;10
805931;196047;0440221099;7
805933;196047;0440225701;9
805935;196047;044023722X;8
805937;196047;0440241073;8
805948;196047;0446607711;8
805969;196047;0515119644;7
806076;196052;0061015725;7
806080;196052;0345325818;5
806086;196052;0385504209;8
806088;196052;043935806X;8
806090;196052;044023722X;7
806099;196052;0515135062;7
806101;196052;0553582763;7
806107;196052;0743460529;7
806112;196052;0971880107;6
806117;196053;0060932139;6
806119;196053;0060934719;8
806120;196053;0062502182;6
806126;196053;0316769487;7
806128;196053;0345361792;8
806130;196053;0380789035;9
806132;196053;0440180295;7
806133;196053;0441304834;7
806134;196053;0446310786;7
806137;196053;0451163524;9
806139;196053;0451176464;7
806144;196053;067088300X;7
806145;196053;0671042858;7
806188;196077;0060090367;8
806196;196077;0060502258;7
806201;196077;0060928336;7
806244;196077;0064472272;8
806265;196077;0140276904;8
806266;196077;014028009X;5
806277;196077;014100018X;9
806286;196077;0156007754;9
806316;196077;0312195516;10
806322;196077;0312278586;8
806344;196077;0312980140;10
806349;196077;0312983867;10
806354;196077;0316284955;9
806357;196077;0316666343;8
806360;196077;0316779490;9
806382;196077;0345348109;8
806392;196077;0345387651;6
806400;196077;0345413873;5
806486;196077;0375500510;8
806496;196077;0375706771;9
806507;196077;0380005239;9
806520;196077;0380726238;10
806557;196077;0380820293;7
806577;196077;0385335830;7
806599;196077;0385508042;9
806600;196077;0385720106;7
806601;196077;0385720955;6
806657;196077;0425179672;5
806701;196077;0440221315;8
806721;196077;0440404193;10
806756;196077;0446600474;8
806771;196077;0446608815;9
806777;196077;0446611085;9
806808;196077;0449219364;9
806818;196077;0449223604;10
806841;196077;0451167716;10
806845;196077;0451172817;10
806880;196077;0451403703;7
806897;196077;0452269571;9
806902;196077;0452282152;8
806905;196077;0452284295;6
806949;196077;055321313X;10
807131;196077;0679781587;8
807138;196077;0684195976;7
807165;196077;0688170528;10
807166;196077;0688177751;5
807219;196077;0765341972;4
807235;196077;0786866586;2
807240;196077;0786885688;3
807242;196077;0786889020;5
807298;196077;0836218655;10
807337;196077;0894808249;7
807338;196077;089480829X;9
807448;196099;014028009X;7
807449;196099;0312305060;3
807450;196099;0316776963;4
807453;196099;0375500510;5
807454;196099;0375706771;7
807673;196108;0836218221;9
807675;196108;0836218353;9
807676;196108;0836218515;8
807686;196108;0836220889;9
807688;196108;0836221192;5
807689;196108;0836221362;10
807785;196137;0312983867;10
807786;196137;0345447840;10
807799;196137;0553584510;8
807804;196137;1551666839;8
807805;196137;1551667509;7
807897;196148;0836204387;10
807899;196148;0836217691;10
807900;196148;0836218221;10
807902;196148;0836218353;10
807903;196148;0836218620;10
807905;196148;0836218787;10
807909;196148;0836220889;10
807910;196148;0836221362;10
807951;196148;2253063339;10
807953;196149;0099771519;8
807959;196149;0140620184;7
807960;196149;0140620222;8
807963;196149;0312924585;9
807965;196149;0440224853;6
807966;196149;044651652X;7
